Time,E1,I1,E2,I2,E3,I3,AI8,Pm,Torque,Category
24.51,544.6,-0.02,290,-0.01,256.6,0.84,1476.8,48,no load,2 Phase Open
24.61,549,0.01,274.3,0,273.2,0.83,1479.3,48.6,no load,2 Phase Open
24.71,549.9,0,260.9,0,286.7,0.79,1479.3,48.3,no load,2 Phase Open
24.81,549.4,0,249.1,0,302.9,0.78,1479.3,48.1,no load,2 Phase Open
24.9,549.4,0,235.7,0.01,310.7,0.76,1478,48.1,no load,2 Phase Open
25,549.9,0,223.5,-0.01,323.4,0.74,1479.3,48.3,no load,2 Phase Open
25.1,543.3,0,208.3,-0.01,334.3,0.73,1480.6,48.6,no load,2 Phase Open
25.2,539.9,-0.02,190.9,0.01,349.2,0.72,1480.6,48.4,no load,2 Phase Open
25.29,538.1,0,173,-0.01,360.9,0.69,1479.3,48.3,no load,2 Phase Open
25.39,532.9,-0.01,155.2,0.01,374,0.67,1478,48.1,no load,2 Phase Open
25.49,529,0,141.3,0,383.6,0.64,1479.3,48.1,no load,2 Phase Open
25.59,524.6,0,128.3,0,394.1,0.64,1478,48.1,no load,2 Phase Open
25.68,520.3,0,115.2,0,403.7,0.62,1479.3,48.3,no load,2 Phase Open
25.78,512,0,98.7,0,414.2,0.61,1480.6,48.6,no load,2 Phase Open
25.88,503.3,-0.01,82.2,0.02,422.9,0.59,1481.9,48.4,no load,2 Phase Open
25.98,498.1,0,63,0,433.8,0.56,1479.3,48.1,no load,2 Phase Open
26.07,488.5,0,47,0.01,443,0.54,1478,47.8,no load,2 Phase Open
26.17,481.1,0,25.7,0,448.2,0.51,1478,48.3,no load,2 Phase Open
26.27,471.1,0,12.2,0,459.1,0.49,1480.6,48.9,no load,2 Phase Open
26.37,462.4,0,-4.3,0,467.9,0.48,1481.9,48.4,no load,2 Phase Open
26.47,456.3,0,-20.4,-0.01,480.5,0.46,1479.3,47.9,no load,2 Phase Open
26.56,445,-0.01,-41.3,0,483.6,0.43,1478,48.3,no load,2 Phase Open
26.66,439.4,0,-58.7,0,495.4,0.41,1480.6,48.6,no load,2 Phase Open
26.76,428.1,-0.01,-77,-0.02,506.7,0.39,1480.6,48.6,no load,2 Phase Open
26.86,417.6,0.01,-94.3,0,513.7,0.36,1479.3,48.3,no load,2 Phase Open
26.95,411.5,-0.01,-110,-0.01,519.4,0.36,1479.3,48.3,no load,2 Phase Open
27.05,398.9,-0.02,-127.4,0,526.4,0.32,1478,48.3,no load,2 Phase Open
27.15,384.6,-0.02,-147.4,0.01,534.6,0.31,1479.3,48.6,no load,2 Phase Open
27.25,377.2,0.01,-167,0,540.3,0.28,1480.6,48.4,no load,2 Phase Open
27.34,363.7,0,-185.2,0,547.7,0.27,1480.6,48.4,no load,2 Phase Open
27.44,349.8,0,-202.2,-0.02,553.4,0.24,1479.3,48.3,no load,2 Phase Open
27.54,338.9,0,-218.3,0,559.1,0.22,1479.3,48.3,no load,2 Phase Open
27.64,328,0,-233.9,-0.01,560.4,0.18,1483.1,48.5,no load,2 Phase Open
27.73,318,0,-251.7,-0.01,560.8,0.17,1485.7,48.8,no load,2 Phase Open
27.83,301.9,-0.01,-261.7,-0.01,558.6,0.14,1485.7,48.8,no load,2 Phase Open
27.93,285.8,-0.01,-276.1,0,560.4,0.12,1484.4,48.5,no load,2 Phase Open
28.03,267.1,0,-288.7,-0.01,554.7,0.11,1483.1,48.2,no load,2 Phase Open
28.13,252.7,0,-300.4,-0.01,549.9,0.07,1481.9,48.2,no load,2 Phase Open
28.22,235.3,0,-311.7,-0.01,544.7,0.05,1483.1,48.9,no load,2 Phase Open
28.32,224,0.01,-322.6,0.01,542.1,0.01,1485.7,48.6,no load,2 Phase Open
28.42,207.9,-0.01,-334.8,0,539.9,-0.02,1485.7,48.1,no load,2 Phase Open
28.52,189.7,0,-346.1,0,532.5,-0.06,1483.1,47.5,no load,2 Phase Open
28.61,173.6,0,-357,0,528.5,-0.08,1480.6,47.9,no load,2 Phase Open
28.71,160.5,-0.01,-366.1,-0.01,524.2,-0.11,1485.7,48.6,no load,2 Phase Open
28.81,146.6,0,-378.3,0.01,524.6,-0.15,1485.7,48.3,no load,2 Phase Open
28.91,132.7,-0.01,-384.3,0.01,524.2,-0.19,1485.7,48.1,no load,2 Phase Open
29,117.9,0,-397.8,-0.01,516.7,-0.23,1484.4,47.8,no load,2 Phase Open
29.1,103.1,0,-409.6,0.01,512.8,-0.27,1483.1,48,no load,2 Phase Open
29.2,89.2,0.01,-414.3,0,506.7,-0.31,1485.7,48.3,no load,2 Phase Open
29.3,72.6,0,-429.1,0,497.1,-0.35,1485.7,48.1,no load,2 Phase Open
29.4,57.9,0.02,-437.4,-0.01,488.8,-0.39,1484.4,47.8,no load,2 Phase Open
29.49,37.4,-0.01,-447,0,483.1,-0.42,1484.4,48,no load,2 Phase Open
29.59,19.1,0.02,-451.3,-0.01,469.6,-0.46,1484.4,48,no load,2 Phase Open
29.69,-1.3,-0.02,-460.4,-0.01,461.3,-0.49,1483.1,48,no load,2 Phase Open
29.79,-18.7,0,-471.7,0,450.8,-0.54,1484.4,48,no load,2 Phase Open
29.88,-38.7,0,-479.6,0,442.6,-0.57,1485.7,48.3,no load,2 Phase Open
29.98,-57,-0.01,-492.2,0,433.4,-0.61,1484.4,48,no load,2 Phase Open
30.08,-74.4,0,-498.7,0,423.3,-0.63,1483.1,47.8,no load,2 Phase Open
30.18,-90.9,0,-510,0,416.8,-0.67,1481.9,47.7,no load,2 Phase Open
30.27,-108.8,0,-518.7,0,405,-0.7,1483.1,48.2,no load,2 Phase Open
30.37,-127,-0.02,-523.5,0,394.1,-0.74,1485.7,48.6,no load,2 Phase Open
30.47,-147.9,0.01,-535.2,0.01,381.5,-0.77,1485.7,48.3,no load,2 Phase Open
30.57,-168.4,-0.01,-541.7,0,370.1,-0.82,1484.4,47.6,no load,2 Phase Open
30.66,-184.4,0,-543.5,0,355.7,-0.84,1480.6,47.7,no load,2 Phase Open
30.76,-203.6,-0.01,-547,0,335.6,-0.89,1484.4,48.5,no load,2 Phase Open
30.86,-219.2,0,-539.1,0,318.6,-0.9,1487,48.4,no load,2 Phase Open
30.96,-231.4,0.02,-543.9,0.01,305.9,-0.93,1484.4,48,no load,2 Phase Open
31.06,-249.3,0,-543.5,-0.01,292.9,-0.95,1483.1,48,no load,2 Phase Open
31.15,-265.8,0,-546.1,-0.01,280.2,-0.98,1483.1,48,no load,2 Phase Open
31.25,-273.2,-0.01,-547.8,0,269.7,-1,1483.1,48.2,no load,2 Phase Open
31.35,-288,0,-550.4,0,259.7,-1.01,1485.7,48.3,no load,2 Phase Open
31.45,-299.7,0,-546.5,0,250.1,-1.04,1484.4,48,no load,2 Phase Open
31.54,-312.3,-0.01,-544.8,0,230.4,-1.06,1483.1,48.2,no load,2 Phase Open
31.64,-325,-0.01,-546.1,0,217.8,-1.08,1483.1,48,no load,2 Phase Open
31.74,-338,0,-542.6,0,203.8,-1.09,1484.4,48,no load,2 Phase Open
31.84,-346.3,-0.01,-540,-0.01,190.3,-1.11,1484.4,48.3,no load,2 Phase Open
31.93,-355.8,-0.01,-537.4,0,176.8,-1.09,1485.7,48.3,no load,2 Phase Open
32.03,-368,-0.02,-529.6,0,158.9,-1.12,1485.7,48.1,no load,2 Phase Open
32.13,-381.9,-0.01,-526.1,0,144.5,-1.12,1484.4,48,no load,2 Phase Open
32.23,-391.1,-0.01,-521.3,0.01,124.8,-1.12,1483.1,48.2,no load,2 Phase Open
32.32,-402.8,0,-511.3,0,106.9,-1.13,1483.1,48.2,no load,2 Phase Open
32.42,-411.5,-0.01,-505.7,0,94.3,-1.13,1484.4,48.5,no load,2 Phase Open
32.52,-422.8,0,-501.7,0,71.6,-1.12,1485.7,48.3,no load,2 Phase Open
32.62,-434.6,-0.01,-490.9,0.01,55.4,-1.13,1469.1,47.3,no load,2 Phase Open
32.72,-439.8,-0.01,-485.2,-0.01,38,-1.14,1466.5,47.2,no load,2 Phase Open
32.81,-454.2,0,-477,0,24,-1.14,1469.1,48,no load,2 Phase Open
32.91,-461.6,0,-470.9,0.01,6.1,-1.12,1471.6,47.9,no load,2 Phase Open
33.01,-470.7,0,-461.7,0,-12.2,-1.11,1470.4,47.6,no load,2 Phase Open
33.11,-482.9,0,-454.3,0,-30.6,-1.11,1469.1,47.5,no load,2 Phase Open
33.2,-489,-0.01,-440.9,0,-47.6,-1.08,1467.8,47.5,no load,2 Phase Open
33.3,-499,0.01,-430.4,-0.01,-69,-1.08,1469.1,47.8,no load,2 Phase Open
33.4,-507.7,0,-422.2,-0.01,-86.9,-1.08,1471.6,48.1,no load,2 Phase Open
33.5,-518.5,0.01,-406.1,0,-106.5,-1.04,1470.4,47.6,no load,2 Phase Open
33.59,-524.6,0,-403.5,0,-124.8,-1.03,1469.1,47.5,no load,2 Phase Open
33.69,-530.7,0,-390,-0.02,-141.4,-1.01,1469.1,47.3,no load,2 Phase Open
33.79,-543.8,0,-378.7,-0.01,-161.9,-0.98,1469.1,47.8,no load,2 Phase Open
33.89,-547.7,0,-365.2,-0.01,-179.8,-0.95,1469.1,47.8,no load,2 Phase Open
33.98,-551.6,0,-354.3,0,-197.3,-0.95,1470.4,47.8,no load,2 Phase Open
34.08,-552,0.01,-341.7,-0.01,-209.1,-0.92,1470.4,47.8,no load,2 Phase Open
34.18,-551.2,-0.01,-327.8,-0.01,-221.7,-0.9,1469.1,47.5,no load,2 Phase Open
34.28,-549.9,0,-311.7,-0.01,-234.8,-0.86,1467.8,47.5,no load,2 Phase Open
34.38,-545.1,0,-297,0,-252.7,-0.85,1467.8,47.7,no load,2 Phase Open
34.47,-545.1,0,-283.5,0.01,-265.4,-0.83,1470.4,48.1,no load,2 Phase Open
34.57,-546.8,-0.02,-270,0,-277.6,-0.82,1471.6,47.9,no load,2 Phase Open
34.67,-545.1,-0.01,-257,0.02,-290.7,-0.78,1469.1,47.3,no load,2 Phase Open
34.77,-545.1,0,-243.5,-0.01,-304.6,-0.77,1467.8,47.3,no load,2 Phase Open
34.86,-545.5,0,-232.6,0.01,-317.3,-0.75,1469.1,48,no load,2 Phase Open
34.96,-547.7,0,-217.4,-0.01,-330,-0.74,1471.6,48.1,no load,2 Phase Open
35.06,-540.7,0,-198.3,-0.02,-343,-0.73,1470.4,47.8,no load,2 Phase Open
35.16,-538.6,-0.01,-183.5,-0.02,-357,-0.7,1470.4,47.6,no load,2 Phase Open
35.25,-533.8,0,-167.8,0,-366.6,-0.68,1469.1,47.5,no load,2 Phase Open
35.35,-533.3,-0.01,-153.9,0.01,-379.7,-0.66,1470.4,47.8,no load,2 Phase Open
35.45,-528.5,-0.01,-138.7,-0.01,-387.1,-0.63,1471.6,48.1,no load,2 Phase Open
35.55,-523.3,0,-123.9,-0.02,-397.6,-0.62,1471.6,47.6,no load,2 Phase Open
35.65,-515.5,0,-108.7,0,-408.9,-0.61,1469.1,47.8,no load,2 Phase Open
35.74,-508.5,0,-91.3,0,-415.5,-0.6,1470.4,47.6,no load,2 Phase Open
35.84,-499.4,-0.01,-70.9,0,-430.8,-0.57,1469.1,47.5,no load,2 Phase Open
35.94,-490.3,0,-54.3,-0.02,-438.6,-0.54,1470.4,47.8,no load,2 Phase Open
36.04,-487.2,-0.01,-37.8,-0.01,-446.5,-0.53,1471.6,47.9,no load,2 Phase Open
36.13,-476.8,0,-24.8,0,-458.3,-0.51,1471.6,47.9,no load,2 Phase Open
36.23,-468.5,0.01,-3.9,0,-467,-0.5,1470.4,47.6,no load,2 Phase Open
36.33,-460.3,0,10,0,-472.7,-0.46,1467.8,47.3,no load,2 Phase Open
36.43,-453.7,0,28.3,0,-482.3,-0.45,1467.8,47.5,no load,2 Phase Open
36.52,-442.8,-0.01,47.8,0.01,-493.6,-0.43,1469.1,47.8,no load,2 Phase Open
36.62,-433.3,0.01,67.4,0,-502.8,-0.41,1470.4,47.6,no load,2 Phase Open
36.72,-423.7,0,87.8,-0.01,-507.6,-0.39,1469.1,47.1,no load,2 Phase Open
36.82,-415.9,0.02,103.5,0,-515.4,-0.36,1466.5,47,no load,2 Phase Open
36.91,-405,0.01,118.7,-0.01,-526.8,-0.34,1469.1,47.8,no load,2 Phase Open
37.01,-393.3,0,139.1,0.01,-535.5,-0.32,1471.6,46.9,no load,2 Phase Open
37.11,-379.8,0,158.7,0,-541.6,-0.31,1469.1,47.8,no load,2 Phase Open
37.21,-368,-0.01,177.4,0,-548.6,-0.28,1469.1,47.5,no load,2 Phase Open
37.31,-356.7,-0.01,194.3,0,-553,-0.25,1469.1,47.3,no load,2 Phase Open
37.4,-346.3,0.01,213,0,-556,-0.24,1469.1,47.8,no load,2 Phase Open
37.5,-334.5,-0.01,223.5,0,-557.8,-0.21,1470.4,47.8,no load,2 Phase Open
37.6,-322.3,0,236.1,0,-560.8,-0.18,1472.9,47.7,no load,2 Phase Open
37.7,-305.4,0,253,-0.01,-564.8,-0.16,1471.6,47.6,no load,2 Phase Open
37.79,-288.4,0,265.2,-0.01,-561.7,-0.14,1472.9,47.7,no load,2 Phase Open
37.89,-276.7,0,281.3,0.01,-561.3,-0.12,1471.6,47.4,no load,2 Phase Open
37.99,-261,0,292.6,0,-556,-0.09,1471.6,47.6,no load,2 Phase Open
38.09,-242.7,0,302.6,-0.01,-550.4,-0.07,1472.9,47.7,no load,2 Phase Open
38.18,-228,0,314.3,0,-543.8,-0.03,1471.6,47.6,no load,2 Phase Open
38.28,-215.8,-0.01,327,0,-541.6,0,1471.6,47.4,no load,2 Phase Open
38.38,-198.8,-0.01,339.6,0,-540.3,0.04,1471.6,48.1,no load,2 Phase Open
38.48,-185.3,-0.01,346.5,0,-532.9,0.06,1471.6,48.1,no load,2 Phase Open
38.57,-171,0,363.9,0,-530.7,0.09,1472.9,48.6,no load,2 Phase Open
38.67,-156.6,0,370.9,0,-529,0.13,1472.9,48.1,no load,2 Phase Open
38.77,-140.9,0.01,383.5,0,-522.4,0.17,1471.6,47.9,no load,2 Phase Open
38.87,-126.2,0,390.9,0.01,-522.9,0.21,1469.1,47.8,no load,2 Phase Open
38.97,-110.1,-0.02,402.2,0.01,-516.7,0.25,1470.4,48.1,no load,2 Phase Open
39.06,-97,-0.01,411.7,0,-514.1,0.28,1472.9,46.5,no load,2 Phase Open
39.16,-80,0,422.2,-0.01,-501.5,0.33,1424.4,46.6,no load,2 Phase Open
39.26,-63.9,0,432.2,0,-495.8,0.37,1471.6,47.9,no load,2 Phase Open
39.36,-45.2,0,442.2,0,-490.1,0.39,1470.4,47.8,no load,2 Phase Open
39.45,-30,0.01,448.3,0,-478.3,0.43,1471.6,48.1,no load,2 Phase Open
39.55,-7.4,0,457.8,-0.01,-465.7,0.46,1472.9,48.4,no load,2 Phase Open
39.65,10,0,463.9,0,-456.1,0.5,1474.2,48.2,no load,2 Phase Open
39.75,29.6,0,475.2,-0.01,-446.9,0.54,1472.9,48.1,no load,2 Phase Open
39.84,45.7,-0.01,487.4,0,-438.2,0.59,1472.9,47.9,no load,2 Phase Open
39.94,63.9,-0.01,493.5,-0.01,-430.3,0.61,1471.6,47.9,no load,2 Phase Open
40.04,78.7,0,501.7,0,-419.4,0.65,1472.9,48.1,no load,2 Phase Open
40.14,97.9,-0.01,512.2,0.01,-412,0.68,1472.9,48.1,no load,2 Phase Open
40.23,115.7,0.01,523.9,0,-401.5,0.72,1474.2,48.4,no load,2 Phase Open
40.33,135.7,0,528.7,-0.02,-389.7,0.75,1471.6,47.9,no load,2 Phase Open
40.43,158.8,0,535.7,0,-378.8,0.79,1470.4,47.8,no load,2 Phase Open
40.53,177.1,0,539.1,0,-364,0.81,1471.6,48.1,no load,2 Phase Open
40.63,193.6,0,545.7,0.01,-348.3,0.85,1472.9,48.4,no load,2 Phase Open
40.72,211,0,543,0,-327.3,0.87,1474.2,48.4,no load,2 Phase Open
40.82,225.8,0,541.7,0.01,-316.4,0.9,1472.9,47.9,no load,2 Phase Open
40.92,242.7,0,541.3,0,-300.7,0.95,1470.4,47.6,no load,2 Phase Open
41.02,254.5,0.01,543,0,-288.9,0.96,1469.1,47.8,no load,2 Phase Open
41.11,268,0,547,-0.01,-279.8,0.97,1472.9,48.4,no load,2 Phase Open
41.21,281,-0.01,544.3,-0.01,-265.4,1,1474.2,48.2,no load,2 Phase Open
41.31,292.3,-0.01,547.4,0,-253.6,1.02,1472.9,47.9,no load,2 Phase Open
41.41,305.4,0,544.8,0,-243.5,1.05,1472.9,47.9,no load,2 Phase Open
41.5,316.7,-0.01,549.1,0,-229.1,1.06,1471.6,48.1,no load,2 Phase Open
41.6,329.7,-0.01,544.8,-0.01,-211.7,1.08,1472.9,48.1,no load,2 Phase Open
41.7,341.5,0,543.9,-0.02,-197.3,1.11,1472.9,47.9,no load,2 Phase Open
41.8,355,0,535.7,0,-186.4,1.09,1470.4,47.8,no load,2 Phase Open
41.9,364.5,0,534.8,-0.01,-172.4,1.11,1471.6,47.9,no load,2 Phase Open
41.99,377.6,-0.01,526.1,-0.01,-152.3,1.12,1471.6,47.9,no load,2 Phase Open
42.09,385.9,-0.01,521.7,0,-134.9,1.13,1470.4,47.8,no load,2 Phase Open
42.19,401.1,-0.01,513.9,0,-118.3,1.13,1472.9,48.1,no load,2 Phase Open
42.29,406.7,0,512.2,-0.01,-102.1,1.13,1472.9,48.1,no load,2 Phase Open
42.38,418.1,0,504.8,0,-83.8,1.13,1471.6,47.9,no load,2 Phase Open
42.48,426.8,0,497.4,0,-71.6,1.14,1470.4,47.8,no load,2 Phase Open
42.58,435,-0.01,491.7,0,-54.6,1.13,1470.4,47.8,no load,2 Phase Open
42.68,445,0,480,0,-36.7,1.11,1465.3,48.1,no load,2 Phase Open
42.77,454.2,-0.01,474.8,0,-19.6,1.12,1465.3,47.9,no load,2 Phase Open
42.87,465.9,-0.01,462.6,-0.01,2.2,1.11,1464,47.4,no load,2 Phase Open
42.97,479.4,0,453.9,-0.01,19.6,1.11,1461.4,47.3,no load,2 Phase Open
43.07,483.7,0,445.7,0.01,38.8,1.09,1461.4,47.5,no load,2 Phase Open
43.16,492.9,0,435.7,0,58.9,1.08,1465.3,48.4,no load,2 Phase Open
43.26,505.5,-0.01,426.1,0,74.6,1.06,1467.8,48,no load,2 Phase Open
43.36,512.5,0,415.7,-0.01,93,1.07,1464,47.6,no load,2 Phase Open
43.46,520.3,0,408.3,0,111.3,1.05,1464,47.4,no load,2 Phase Open
43.56,528.5,-0.01,397,0,128.3,1.02,1462.7,47.6,no load,2 Phase Open
43.65,536.4,-0.01,384.8,0.01,148,1,1464,48.1,no load,2 Phase Open
43.75,545.9,0,372.2,0,168,0.97,1465.3,48.1,no load,2 Phase Open
43.85,550.3,0.01,361.7,0,187.2,0.95,1464,48.1,no load,2 Phase Open
43.95,552.5,-0.01,349.1,-0.01,200.8,0.93,1464,48.1,no load,2 Phase Open
44.04,549.9,0,336.1,0.01,214.3,0.91,1465.3,47.9,no load,2 Phase Open
44.14,549.4,-0.02,324.3,-0.01,227.4,0.89,1464,47.8,no load,2 Phase Open
44.24,546.4,0,308.3,0.01,238.3,0.87,1464,48.1,no load,2 Phase Open
44.34,542.5,0.01,290.9,0.01,254.4,0.85,1465.3,48.1,no load,2 Phase Open
44.43,547.3,0.01,276.5,-0.01,267.1,0.83,1464,47.8,no load,2 Phase Open
44.53,551.6,0,263,-0.01,282.4,0.8,1462.7,47.6,no load,2 Phase Open
44.63,549,0,249.6,0,296.8,0.77,1461.4,47.8,no load,2 Phase Open
44.73,547.7,0,234.8,0.02,311.2,0.77,1464,48.1,no load,2 Phase Open
44.82,548.6,-0.01,226.1,0,319.9,0.76,1465.3,48.1,no load,2 Phase Open
44.92,548.6,-0.01,209.1,0,333.9,0.73,1465.3,47.9,no load,2 Phase Open
45.02,541.2,-0.01,192.2,0,348.7,0.72,1462.7,47.6,no load,2 Phase Open
45.12,540.7,0.02,177.4,-0.01,359.2,0.7,1461.4,48,no load,2 Phase Open
45.22,535.5,0,161.7,-0.01,370.5,0.68,1464,48.3,no load,2 Phase Open
45.31,530.7,0,147.4,0,381.5,0.65,1466.5,48.2,no load,2 Phase Open
45.41,522.9,0,133.5,-0.01,392.4,0.64,1464,47.8,no load,2 Phase Open
45.51,521.6,0.02,117.8,0.02,403.3,0.62,1462.7,47.8,no load,2 Phase Open
45.61,513.3,-0.01,103.9,0,409.4,0.61,1464,48.1,no load,2 Phase Open
45.7,506.8,-0.01,86.1,-0.01,421.6,0.59,1465.3,48.1,no load,2 Phase Open
45.8,496.4,-0.01,65.2,0,429.5,0.56,1465.3,48.1,no load,2 Phase Open
45.9,491.6,0,48.3,0,439.9,0.54,1464,47.8,no load,2 Phase Open
46,482.4,0,30.9,0.02,446,0.52,1464,48.1,no load,2 Phase Open
46.09,474.2,-0.01,16.1,-0.01,459.6,0.52,1465.3,48.1,no load,2 Phase Open
46.19,469.8,-0.01,-3.9,0,463.9,0.48,1464,48.1,no load,2 Phase Open
46.29,458.1,0,-19.6,-0.01,477,0.47,1464,48.1,no load,2 Phase Open
46.39,450.2,-0.01,-38.3,-0.01,484.5,0.44,1465.3,48.4,no load,2 Phase Open
46.48,440.7,0,-56.5,-0.01,492.3,0.41,1465.3,48.1,no load,2 Phase Open
46.58,433.3,0,-72.6,-0.01,501.9,0.41,1464,48.1,no load,2 Phase Open
46.68,421.1,0.01,-91.7,0,509.3,0.38,1464,48.1,no load,2 Phase Open
46.78,411.5,-0.01,-109.1,-0.01,521.5,0.35,1464,48.3,no load,2 Phase Open
46.88,400.7,0,-125.7,-0.01,527.2,0.33,1466.5,47.7,no load,2 Phase Open
46.97,392,0,-143.5,-0.01,536.4,0.32,1465.3,48.1,no load,2 Phase Open
47.07,377.2,-0.01,-165.2,-0.01,540.3,0.29,1462.7,47.6,no load,2 Phase Open
47.17,365,-0.01,-185.2,0,544.2,0.26,1462.7,48.3,no load,2 Phase Open
47.27,354.1,0,-200,0,550.8,0.25,1465.3,48.4,no load,2 Phase Open
47.36,342.4,0.01,-213.5,-0.01,559.5,0.24,1466.5,48.4,no load,2 Phase Open
47.46,332.8,-0.01,-233,-0.01,563.9,0.19,1464,48.1,no load,2 Phase Open
47.56,318.4,-0.01,-243.5,-0.01,561.7,0.16,1464,47.8,no load,2 Phase Open
47.66,303.6,0,-260.4,0,563.9,0.15,1475.5,48.7,no load,2 Phase Open
47.75,286.2,-0.01,-275.2,0,563,0.13,1475.5,48.7,no load,2 Phase Open
47.85,269.7,-0.02,-287.8,0.01,557.3,0.1,1476.8,48.7,no load,2 Phase Open
47.95,253.2,-0.01,-300,0,552.1,0.07,1475.5,48.2,no load,2 Phase Open
48.05,241.4,0,-309.1,0,548.6,0.06,1476.8,48.7,no load,2 Phase Open
48.15,222.3,-0.02,-322.2,0.01,545.1,0.02,1475.5,48.5,no load,2 Phase Open
48.24,210.1,0,-331.7,-0.01,534.6,-0.01,1475.5,48,no load,2 Phase Open
48.34,193.1,0,-345.2,-0.01,533.8,-0.04,1476.8,48.5,no load,2 Phase Open
48.44,177.9,0,-355.7,0,527.7,-0.08,1478,48.3,no load,2 Phase Open
48.54,161.8,-0.01,-365.2,0.01,525.9,-0.12,1475.5,48,no load,2 Phase Open
48.63,147,-0.01,-375.2,0.01,522.4,-0.15,1474.2,47.7,no load,2 Phase Open
48.73,134,0.02,-384.3,-0.01,518.1,-0.19,1474.2,47.9,no load,2 Phase Open
48.83,120.5,0,-400.4,0,516.3,-0.22,1475.5,48.2,no load,2 Phase Open
48.93,105.7,0,-409.1,-0.01,511.1,-0.27,1478,48.3,no load,2 Phase Open
49.02,93.1,0,-417,0,505.4,-0.32,1478,48.1,no load,2 Phase Open
49.12,74,0,-427.4,0,502.8,-0.35,1475.5,47.5,no load,2 Phase Open
49.22,59.6,0,-434.8,0.01,495.4,-0.38,1475.5,48.2,no load,2 Phase Open
49.32,41.3,-0.01,-445.7,0,485.8,-0.41,1476.8,48.5,no load,2 Phase Open
49.41,20,0,-453,0,476.2,-0.45,1479.3,48.3,no load,2 Phase Open
49.51,1.7,-0.01,-463,-0.01,459.1,-0.49,1476.8,47.8,no load,2 Phase Open
49.61,-18.3,0,-470.4,0.01,452.6,-0.52,1475.5,47.7,no load,2 Phase Open
49.71,-35.2,0.01,-478.3,0.01,441.7,-0.56,1475.5,48,no load,2 Phase Open
49.81,-53.5,-0.02,-489.6,-0.01,431.6,-0.59,1476.8,48.3,no load,2 Phase Open
49.9,-73.1,-0.01,-497,-0.01,425.5,-0.62,1476.8,48,no load,2 Phase Open
0,13.5,-0.64,457.4,0.15,-445.2,0.43,-1403.9,152.3,-1,Reverse
0.1,29.6,-0.62,461.7,0.12,-432.5,0.46,-1420.5,154.8,-1,Reverse
0.2,46.1,-0.62,477,0.11,-428.6,0.46,-1406.5,153.4,-1,Reverse
0.29,66.1,-0.61,481.7,0.09,-417.2,0.48,-1405.2,153.3,-1,Reverse
0.39,80.5,-0.6,493.5,0.08,-407.6,0.48,-1407.8,153.8,-1,Reverse
0.49,98.3,-0.6,500,0.05,-400.7,0.48,-1407.8,153.8,-1,Reverse
0.59,116.2,-0.6,507.8,0.02,-391.9,0.49,-1407.8,153.4,-1,Reverse
0.68,135.7,-0.6,515.7,0.01,-383.6,0.49,-1405.2,152.9,-1,Reverse
0.78,156.2,-0.58,525.2,-0.02,-368.8,0.51,-1406.5,153.4,-1,Reverse
0.88,172.3,-0.56,528.3,-0.02,-359.2,0.53,-1409,154.2,-1,Reverse
0.98,189.7,-0.56,536.5,-0.04,-347,0.55,-1410.3,154.3,-1,Reverse
1.07,205.8,-0.54,536.1,-0.06,-327.3,0.57,-1407.8,153.1,-1,Reverse
1.17,221.4,-0.52,537,-0.06,-309.9,0.57,-1405.2,152.9,-1,Reverse
1.27,238.4,-0.51,535.7,-0.09,-298.1,0.59,-1405.2,153.3,-1,Reverse
1.37,250.6,-0.48,540,-0.11,-285.9,0.58,-1409,157.1,-1,Reverse
1.47,263.6,-0.48,537.4,-0.13,-274.1,0.59,-1407.8,153.8,-1,Reverse
1.56,274.9,-0.48,540.4,-0.14,-264.9,0.59,-1407.8,153.4,-1,Reverse
1.66,286.7,-0.45,534.3,-0.17,-254,0.61,-1406.5,153.2,-1,Reverse
1.76,299.7,-0.45,537,-0.2,-238.7,0.61,-1405.2,153.3,-1,Reverse
1.86,311,-0.43,538.3,-0.23,-225.2,0.61,-1403.9,153.4,-1,Reverse
1.95,320.2,-0.44,534.3,-0.25,-206.9,0.6,-1410.3,156.3,-1,Reverse
2.05,332.8,-0.41,531.3,-0.26,-197.3,0.59,-1410.3,161.3,-1,Reverse
2.15,345.8,-0.41,529.1,-0.29,-183.3,0.59,-1406.5,153.4,-1,Reverse
2.25,353.2,-0.39,523,-0.31,-167.6,0.58,-1403.9,152.9,-1,Reverse
2.34,367.2,-0.39,516.1,-0.34,-149.7,0.57,-1402.7,153.3,-1,Reverse
2.44,377.6,-0.37,510.9,-0.37,-135.3,0.58,-1402.7,153.3,-1,Reverse
2.54,385,-0.36,503.9,-0.38,-119.1,0.58,-1405.2,153.5,-1,Reverse
2.64,395,-0.37,497.4,-0.41,-100.4,0.56,-1403.9,152.9,-1,Reverse
2.73,411.5,-0.34,490.9,-0.42,-85.1,0.54,-1402.7,152.6,-1,Reverse
2.83,413.7,-0.34,485.2,-0.44,-70.3,0.55,-1402.7,153.3,-1,Reverse
2.93,425.4,-0.33,479.6,-0.46,-54.6,0.54,-1403.9,153.8,-1,Reverse
3.03,437.2,-0.31,469.6,-0.47,-36.2,0.55,-1407.8,154,-1,Reverse
3.13,442.4,-0.28,465.2,-0.47,-19.6,0.52,-1403.9,153.2,-1,Reverse
3.22,453.7,-0.27,452.2,-0.5,-1.3,0.54,-1398.8,152.4,-1,Reverse
